timestamp,temperature_2m,relativehumidity_2m,precipitation,pressure_msl,windspeed_10m,winddirection_10m,boundary_layer_height,shortwave_radiation_sum,hour_of_day,day_of_week,month_of_year,is_weekend
2023-07-18 19:00:00-07:00,25.453001,50.910686,0.0,1012.7,12.984975,223.87679,300.0,27.7,19,1,7,False
2023-07-18 20:00:00-07:00,22.453001,65.64493,0.0,1012.9,11.592894,216.15828,190.0,27.7,20,1,7,False
2023-07-18 21:00:00-07:00,20.553,76.8645,0.0,1013.7,8.78872,214.9921,155.0,27.7,21,1,7,False
2023-07-18 22:00:00-07:00,19.903,80.526,0.0,1014.6,6.2145634,190.00792,120.0,27.7,22,1,7,False
2023-07-18 23:00:00-07:00,19.703001,80.75605,0.0,1014.5,5.04,180.0,100.0,27.7,23,1,7,False
2023-07-19 00:00:00-07:00,19.553,80.222855,0.0,1014.7,3.8939953,146.3099,85.0,28.01,0,2,7,False
2023-07-19 01:00:00-07:00,19.553,78.95202,0.0,1014.6,3.096837,144.46223,75.0,28.01,1,2,7,False
2023-07-19 02:00:00-07:00,19.403,79.43718,0.0,1014.5,3.6,180.0,70.0,28.01,2,2,7,False
2023-07-19 03:00:00-07:00,18.953001,81.69567,0.0,1014.4,3.8268526,221.18582,60.0,28.01,3,2,7,False
2023-07-19 04:00:00-07:00,18.603,83.76957,0.0,1014.5,3.7064266,240.94548,55.0,28.01,4,2,7,False
2023-07-19 05:00:00-07:00,18.853,82.73458,0.0,1013.9,4.5820518,224.9999,55.0,28.01,5,2,7,False
2023-07-19 06:00:00-07:00,18.503,85.37954,0.0,1014.4,3.8773184,201.80147,50.0,28.01,6,2,7,False
2023-07-19 07:00:00-07:00,19.203001,82.250534,0.0,1014.7,4.73506,188.74608,90.0,28.01,7,2,7,False
2023-07-19 08:00:00-07:00,20.653,75.184875,0.0,1015.3,5.771239,176.42374,195.0,28.01,8,2,7,False
2023-07-19 09:00:00-07:00,22.953001,65.12417,0.0,1015.6,6.130579,176.6336,305.0,28.01,9,2,7,False
2023-07-19 10:00:00-07:00,25.903,53.37209,0.0,1015.5,6.130579,183.3664,405.0,28.01,10,2,7,False
2023-07-19 11:00:00-07:00,29.053,41.222614,0.0,1014.9,7.5942073,185.44025,530.0,28.01,11,2,7,False
2023-07-19 12:00:00-07:00,31.753,32.0373,0.0,1014.7,10.365251,200.32323,625.0,28.01,12,2,7,False
2023-07-19 13:00:00-07:00,33.253,27.934301,0.0,1014.1,14.904173,217.14677,680.0,28.01,13,2,7,False
2023-07-19 14:00:00-07:00,33.102997,24.428953,0.0,1014.0,19.406637,229.51407,670.0,28.01,14,2,7,False
2023-07-19 15:00:00-07:00,32.552998,24.945501,0.0,1013.6,20.592503,233.53067,545.0,28.01,15,2,7,False
2023-07-19 16:00:00-07:00,32.003,27.143738,0.0,1013.0,19.878391,234.58286,550.0,28.01,16,2,7,False
2023-07-19 17:00:00-07:00,29.903,33.128773,0.0,1013.2,18.335276,226.5911,525.0,28.01,17,2,7,False
2023-07-19 18:00:00-07:00,28.003,36.6176,0.0,1013.0,14.529915,228.01286,435.0,28.01,18,2,7,False
2023-07-19 19:00:00-07:00,26.403,39.955963,0.0,1013.2,12.7279215,224.9999,270.0,28.01,19,2,7,False
2023-07-19 20:00:00-07:00,23.803,51.98181,0.0,1013.5,10.296251,216.46933,165.0,28.01,20,2,7,False
2023-07-19 21:00:00-07:00,22.103,61.67999,0.0,1013.9,7.729527,207.75845,120.0,28.01,21,2,7,False
2023-07-19 22:00:00-07:00,21.303,67.10943,0.0,1014.4,5.771239,176.42374,65.0,28.01,22,2,7,False
2023-07-19 23:00:00-07:00,20.453001,71.39635,0.0,1014.5,5.815978,158.19853,65.0,28.01,23,2,7,False
2023-07-20 00:00:00-07:00,19.603,75.01176,0.0,1014.3,6.8777895,137.12111,60.0,28.41,0,3,7,False
2023-07-20 01:00:00-07:00,19.203001,76.16257,0.0,1014.1,5.00128,149.74365,55.0,28.41,1,3,7,False
2023-07-20 02:00:00-07:00,18.903,78.10182,0.0,1014.4,5.00128,149.74365,50.0,28.41,2,3,7,False
2023-07-20 03:00:00-07:00,18.653,79.58708,0.0,1014.2,3.563818,135.0001,80.0,28.41,3,3,7,False
2023-07-20 04:00:00-07:00,18.153,84.79846,0.0,1014.0,2.3051248,141.34016,75.0,28.41,4,3,7,False
2023-07-20 05:00:00-07:00,19.003,75.39743,0.0,1013.6,1.2979984,56.309914,60.0,28.41,5,3,7,False
2023-07-20 06:00:00-07:00,18.353,80.059235,0.0,1013.9,5.6920996,161.56496,40.0,28.41,6,3,7,False
2023-07-20 07:00:00-07:00,18.553,80.86244,0.0,1014.5,5.6920996,161.56496,65.0,28.41,7,3,7,False
2023-07-20 08:00:00-07:00,20.153,74.146225,0.0,1014.9,4.73506,171.25392,170.0,28.41,8,3,7,False
2023-07-20 09:00:00-07:00,22.603,62.997562,0.0,1014.9,6.2145634,169.99208,260.0,28.41,9,3,7,False
2023-07-20 10:00:00-07:00,25.653,50.962944,0.0,1014.7,7.628263,160.70985,365.0,28.41,10,3,7,False
2023-07-20 11:00:00-07:00,29.003,39.896896,0.0,1014.5,8.311245,175.03035,475.0,28.41,11,3,7,False
2023-07-20 12:00:00-07:00,31.703001,31.919064,0.0,1014.2,10.703569,199.65392,570.0,28.41,12,3,7,False
2023-07-20 13:00:00-07:00,33.203,28.56996,0.0,1013.7,13.584932,212.00534,635.0,28.41,13,3,7,False
2023-07-20 14:00:00-07:00,34.052998,22.703253,0.0,1013.2,15.815435,221.30852,640.0,28.41,14,3,7,False
2023-07-20 15:00:00-07:00,33.703,22.538273,0.0,1012.5,18.075441,224.19316,540.0,28.41,15,3,7,False
2023-07-20 16:00:00-07:00,32.102997,28.649277,0.0,1012.3,18.668005,230.4774,535.0,28.41,16,3,7,False
2023-07-20 17:00:00-07:00,30.053,34.729637,0.0,1012.4,18.11841,229.02835,490.0,28.41,17,3,7,False
2023-07-20 18:00:00-07:00,28.053,40.28466,0.0,1012.0,14.84318,219.09384,385.0,28.41,18,3,7,False
2023-07-20 19:00:00-07:00,25.653,48.866707,0.0,1012.3,10.883676,214.21576,225.0,28.41,19,3,7,False
2023-07-20 20:00:00-07:00,23.203001,59.39706,0.0,1012.4,8.78872,214.9921,165.0,28.41,20,3,7,False
2023-07-20 21:00:00-07:00,21.903,65.31847,0.0,1012.4,6.193674,215.53777,110.0,28.41,21,3,7,False
2023-07-20 22:00:00-07:00,21.103,69.70673,0.0,1012.4,6.162207,173.29025,55.0,28.41,22,3,7,False
2023-07-20 23:00:00-07:00,20.203001,74.870834,0.0,1012.8,5.315336,151.69934,50.0,28.41,23,3,7,False
2023-07-21 00:00:00-07:00,19.853,77.24853,0.0,1012.5,3.4152596,161.56496,40.0,28.17,0,4,7,False
2023-07-21 01:00:00-07:00,19.553,79.712395,0.0,1012.3,3.9763298,185.19434,30.0,28.17,1,4,7,False
2023-07-21 02:00:00-07:00,18.503,86.7517,0.0,1012.4,3.9763298,185.19434,30.0,28.17,2,4,7,False
2023-07-21 03:00:00-07:00,18.003,91.53212,0.0,1012.0,1.609969,153.43501,55.0,28.17,3,4,7,False
2023-07-21 04:00:00-07:00,17.803,91.51965,0.0,1011.7,1.609969,153.43501,50.0,28.17,4,4,7,False
2023-07-21 05:00:00-07:00,17.453001,94.15854,0.0,1012.0,4.3349743,184.76355,55.0,28.17,5,4,7,False
2023-07-21 06:00:00-07:00,16.903,98.73917,0.0,1012.5,5.6002855,135.0001,50.0,28.17,6,4,7,False
2023-07-21 07:00:00-07:00,17.403,94.75702,0.0,1012.8,6.1305785,130.23628,75.0,28.17,7,4,7,False
2023-07-21 08:00:00-07:00,19.403,82.27517,0.0,1013.1,4.39436,145.0079,165.0,28.17,8,4,7,False
2023-07-21 09:00:00-07:00,21.953001,67.4579,0.0,1012.9,5.771239,183.57626,275.0,28.17,9,4,7,False
2023-07-21 10:00:00-07:00,25.153,51.162045,0.0,1013.1,10.239453,169.8754,380.0,28.17,10,4,7,False
2023-07-21 11:00:00-07:00,27.953001,44.227352,0.0,1013.3,12.413476,163.14153,470.0,28.17,11,4,7,False
2023-07-21 12:00:00-07:00,29.503,37.890068,0.0,1013.0,12.661564,165.17348,535.0,28.17,12,4,7,False
2023-07-21 13:00:00-07:00,31.153,32.933086,0.0,1012.6,11.609651,172.87508,555.0,28.17,13,4,7,False
2023-07-21 14:00:00-07:00,32.653,29.467598,0.0,1011.7,12.015589,188.61557,620.0,28.17,14,4,7,False
2023-07-21 15:00:00-07:00,32.653,32.18004,0.0,1011.2,16.610792,209.8988,575.0,28.17,15,4,7,False
2023-07-21 16:00:00-07:00,30.903,36.353165,0.0,1010.8,18.335276,223.4089,550.0,28.17,16,4,7,False
2023-07-21 17:00:00-07:00,28.453001,40.13399,0.0,1011.2,16.055355,227.72636,490.0,28.17,17,4,7,False
2023-07-21 18:00:00-07:00,27.153,39.511368,0.0,1010.6,12.768586,229.574,390.0,28.17,18,4,7,False
2023-07-21 19:00:00-07:00,25.903,42.532734,0.0,1010.3,10.97262,228.99101,260.0,28.17,19,4,7,False
2023-07-21 20:00:00-07:00,23.253,53.559353,0.0,1010.2,10.44,223.60289,155.0,28.17,20,4,7,False
2023-07-21 21:00:00-07:00,21.153,62.87722,0.0,1010.5,7.653705,221.18582,95.0,28.17,21,4,7,False
2023-07-21 22:00:00-07:00,20.053,65.133835,0.0,1010.7,5.8048253,209.7448,70.0,28.17,22,4,7,False
2023-07-21 23:00:00-07:00,19.753,67.88502,0.0,1010.7,3.396233,212.00534,75.0,28.17,23,4,7,False
2023-07-22 00:00:00-07:00,19.053,73.95818,0.0,1010.4,3.7585104,163.30067,60.0,27.2,0,5,7,True
2023-07-22 01:00:00-07:00,18.703001,77.07171,0.0,1010.2,3.7585104,196.69933,40.0,27.2,1,5,7,True
2023-07-22 02:00:00-07:00,18.003,82.36633,0.0,1010.2,3.671294,191.30989,35.0,27.2,2,5,7,True
2023-07-22 03:00:00-07:00,17.653,88.070305,0.0,1010.3,1.0182338,135.0001,95.0,27.2,3,5,7,True
2023-07-22 04:00:00-07:00,17.353,87.20068,0.0,1010.2,4.39436,124.992096,95.0,27.2,4,5,7,True
2023-07-22 05:00:00-07:00,16.153,95.62327,0.0,1010.8,4.0249224,116.56499,95.0,27.2,5,5,7,True
2023-07-22 06:00:00-07:00,16.503,93.815895,0.0,1011.2,4.3349743,131.63345,100.0,27.2,6,5,7,True
2023-07-22 07:00:00-07:00,16.703001,92.03925,0.0,1011.7,6.439876,153.43501,140.0,27.2,7,5,7,True
2023-07-22 08:00:00-07:00,17.953001,83.964485,0.0,1012.2,6.989936,145.49142,205.0,27.2,8,5,7,True
2023-07-22 09:00:00-07:00,20.353,71.14863,0.0,1012.2,6.439876,153.43501,275.0,27.2,9,5,7,True
2023-07-22 10:00:00-07:00,23.303,58.283134,0.0,1011.9,6.9527545,158.74942,355.0,27.2,10,5,7,True
2023-07-22 11:00:00-07:00,26.303,47.944073,0.0,1011.8,10.390226,165.96373,430.0,27.2,11,5,7,True
2023-07-22 12:00:00-07:00,29.003,41.208817,0.0,1011.6,10.8955765,172.40544,495.0,27.2,12,5,7,True
2023-07-22 13:00:00-07:00,30.653,37.841515,0.0,1011.0,12.144331,191.9761,525.0,27.2,13,5,7,True
2023-07-22 14:00:00-07:00,31.753,35.543434,0.0,1010.4,13.049689,204.44394,545.0,27.2,14,5,7,True
2023-07-22 15:00:00-07:00,32.753,32.839287,0.0,1009.6,14.4,216.86998,440.0,27.2,15,5,7,True
2023-07-22 16:00:00-07:00,31.953001,32.407578,0.0,1009.3,17.208603,217.34943,435.0,27.2,16,5,7,True
2023-07-22 17:00:00-07:00,29.153,36.458855,0.0,1009.4,15.408671,217.40543,390.0,27.2,17,5,7,True
2023-07-22 18:00:00-07:00,26.953001,43.95348,0.0,1009.4,15.9134655,232.35231,285.0,27.2,18,5,7,True
2023-07-22 19:00:00-07:00,24.653,49.8835,0.0,1009.2,13.1041975,249.07542,200.0,27.2,19,5,7,True
2023-07-22 20:00:00-07:00,23.653,51.94278,0.0,1008.3,11.620809,253.81071,150.0,27.2,20,5,7,True
2023-07-22 21:00:00-07:00,23.053,53.858475,0.0,1008.1,11.384199,198.43504,110.0,27.2,21,5,7,True
2023-07-22 22:00:00-07:00,19.653,78.714455,0.0,1009.6,7.8954163,155.77226,80.0,27.2,22,5,7,True
2023-07-22 23:00:00-07:00,19.553,81.771576,0.0,1010.8,7.9036193,149.9315,105.0,27.2,23,5,7,True
2023-07-23 00:00:00-07:00,19.103,84.90017,0.0,1011.5,4.510787,151.38963,135.0,17.68,0,6,7,True
2023-07-23 01:00:00-07:00,18.853,86.234886,0.0,1011.3,0.35999998,90.0,130.0,17.68,1,6,7,True
2023-07-23 02:00:00-07:00,18.453001,88.701195,0.0,1011.3,3.0758414,249.44386,85.0,17.68,2,6,7,True
2023-07-23 03:00:00-07:00,17.903,91.817314,0.0,1011.0,4.5536795,288.43503,55.0,17.68,3,6,7,True
2023-07-23 04:00:00-07:00,17.453001,94.75897,0.0,1011.2,6.489992,160.55988,75.0,17.68,4,6,7,True
2023-07-23 05:00:00-07:00,17.253,96.88235,0.0,1012.2,8.534353,117.64589,120.0,17.68,5,6,7,True
2023-07-23 06:00:00-07:00,17.653,93.57105,0.0,1012.7,8.78872,124.992096,115.0,17.68,6,6,7,True
2023-07-23 07:00:00-07:00,17.603,92.68021,0.0,1012.8,6.151683,159.44388,145.0,17.68,7,6,7,True
2023-07-23 08:00:00-07:00,18.203001,88.117546,0.0,1013.1,6.9899354,168.11136,240.0,17.68,8,6,7,True
2023-07-23 09:00:00-07:00,20.253,75.84313,0.0,1013.6,7.491114,144.78232,325.0,17.68,9,6,7,True
2023-07-23 10:00:00-07:00,22.403,65.63439,0.0,1013.9,11.770403,156.57129,420.0,17.68,10,6,7,True
2023-07-23 11:00:00-07:00,24.303,58.335464,0.0,1014.1,8.534353,152.35411,470.0,17.68,11,6,7,True
2023-07-23 12:00:00-07:00,27.753,46.95818,0.0,1013.1,5.1165614,219.28938,525.0,17.68,12,6,7,True
2023-07-23 13:00:00-07:00,30.753,38.60775,0.0,1012.5,8.714677,231.7098,615.0,17.68,13,6,7,True
2023-07-23 14:00:00-07:00,33.802998,31.770857,0.0,1011.7,8.654987,224.9999,680.0,17.68,14,6,7,True
2023-07-23 15:00:00-07:00,31.903002,37.581333,0.0,1011.4,17.10284,229.26797,390.0,17.68,15,6,7,True
2023-07-23 16:00:00-07:00,28.953001,45.07271,0.0,1011.4,19.107151,227.29063,275.0,17.68,16,6,7,True
2023-07-23 17:00:00-07:00,27.553,48.58745,0.0,1012.1,12.599998,233.13002,340.0,17.68,17,6,7,True
2023-07-23 18:00:00-07:00,27.103,49.567566,0.0,1011.4,10.233123,230.71062,295.0,17.68,18,6,7,True
2023-07-23 19:00:00-07:00,25.103,55.79071,0.0,1012.0,12.218805,224.9999,185.0,17.68,19,6,7,True
2023-07-23 20:00:00-07:00,22.403,69.291954,0.0,1012.7,12.229406,227.38597,160.0,17.68,20,6,7,True
2023-07-23 21:00:00-07:00,21.003,77.669174,0.0,1013.2,9.504272,232.69597,130.0,17.68,21,6,7,True
2023-07-23 22:00:00-07:00,20.153,82.62827,0.0,1014.4,6.8399997,180.0,165.0,17.68,22,6,7,True
2023-07-23 23:00:00-07:00,20.153,82.36712,0.0,1014.6,1.484318,165.96373,185.0,17.68,23,6,7,True
2023-07-24 00:00:00-07:00,19.953001,83.65732,0.0,1014.7,4.0249224,153.43501,145.0,26.31,0,0,7,False
2023-07-24 01:00:00-07:00,19.203001,87.92422,0.0,1014.6,2.4149535,116.56499,100.0,26.31,1,0,7,False
2023-07-24 02:00:00-07:00,19.003,89.02724,0.0,1014.5,2.968636,75.96373,55.0,26.31,2,0,7,False
2023-07-24 03:00:00-07:00,18.803,90.14579,0.0,1014.5,4.3498964,155.55606,115.0,26.31,3,0,7,False
2023-07-24 04:00:00-07:00,18.203001,93.59724,0.0,1014.8,3.8773184,201.80147,95.0,26.31,4,0,7,False
2023-07-24 05:00:00-07:00,18.753,95.707985,0.0,1014.6,4.3349743,131.63345,110.0,26.31,5,0,7,False
2023-07-24 06:00:00-07:00,18.853,96.31383,0.0,1014.8,0.5091169,315.0001,50.0,26.31,6,0,7,False
2023-07-24 07:00:00-07:00,19.103,95.12098,0.0,1014.9,1.5273507,224.9999,65.0,26.31,7,0,7,False
2023-07-24 08:00:00-07:00,20.053,89.95242,0.0,1015.2,4.2136917,199.9832,200.0,26.31,8,0,7,False
2023-07-24 09:00:00-07:00,22.803,76.24795,0.0,1015.3,4.6102495,218.65984,265.0,26.31,9,0,7,False
2023-07-24 10:00:00-07:00,26.903,58.21546,0.0,1014.9,6.696387,216.25392,340.0,26.31,10,0,7,False
2023-07-24 11:00:00-07:00,30.053,47.72165,0.0,1014.5,9.504272,217.30403,460.0,26.31,11,0,7,False
2023-07-24 12:00:00-07:00,32.102997,42.86092,0.0,1014.3,11.681987,213.6901,550.0,26.31,12,0,7,False
2023-07-24 13:00:00-07:00,33.052998,40.497684,0.0,1014.2,16.575644,214.3804,575.0,26.31,13,0,7,False
2023-07-24 14:00:00-07:00,31.603,43.54139,0.0,1014.1,21.638964,225.67395,570.0,26.31,14,0,7,False
2023-07-24 15:00:00-07:00,30.153,46.854057,0.0,1013.9,22.322903,232.206,465.0,26.31,15,0,7,False
2023-07-24 16:00:00-07:00,29.603,48.359764,0.0,1013.6,20.523157,232.12495,460.0,26.31,16,0,7,False
2023-07-24 17:00:00-07:00,29.203001,51.071724,0.0,1013.3,16.78156,234.60512,440.0,26.31,17,0,7,False
2023-07-24 18:00:00-07:00,28.803,52.597298,0.0,1012.8,15.077082,213.31064,330.0,26.31,18,0,7,False
2023-07-24 19:00:00-07:00,26.153,60.656,0.0,1013.1,12.413477,209.53868,250.0,26.31,19,0,7,False
2023-07-24 20:00:00-07:00,23.353,71.02521,0.0,1013.6,9.504273,204.62355,165.0,26.31,20,0,7,False
2023-07-24 21:00:00-07:00,22.353,74.98783,0.0,1013.9,6.489992,183.17976,130.0,26.31,21,0,7,False
2023-07-24 22:00:00-07:00,21.753,77.04907,0.0,1014.4,6.849467,176.98727,105.0,26.31,22,0,7,False
2023-07-24 23:00:00-07:00,21.253,78.199425,0.0,1014.8,6.162207,173.29025,85.0,26.31,23,0,7,False
2023-07-25 00:00:00-07:00,21.053,78.17008,0.0,1014.5,2.7416782,156.80138,115.0,27.62,0,1,7,False
2023-07-25 01:00:00-07:00,20.953001,78.90109,0.0,1014.3,3.9763298,185.19434,60.0,27.62,1,1,7,False
2023-07-25 02:00:00-07:00,20.253,82.64032,0.0,1014.1,3.9763298,185.19434,25.0,27.62,2,1,7,False
2023-07-25 03:00:00-07:00,19.853,84.71154,0.0,1013.7,1.8,180.0,75.0,27.62,3,1,7,False
2023-07-25 04:00:00-07:00,19.553,88.23237,0.0,1013.7,2.0364676,135.0001,50.0,27.62,4,1,7,False
2023-07-25 05:00:00-07:00,18.953001,93.0453,0.0,1013.5,3.219938,296.56497,30.0,27.62,5,1,7,False
2023-07-25 06:00:00-07:00,18.553,95.10095,0.0,1014.3,8.28,180.0,40.0,27.62,6,1,7,False
2023-07-25 07:00:00-07:00,18.553,95.10095,0.0,1014.8,3.6,143.13002,65.0,27.62,7,1,7,False
2023-07-25 08:00:00-07:00,20.753,83.48521,0.0,1014.6,6.193674,144.46223,155.0,27.62,8,1,7,False
2023-07-25 09:00:00-07:00,23.203001,71.8975,0.0,1014.7,7.208994,182.86235,245.0,27.62,9,1,7,False
2023-07-25 10:00:00-07:00,26.303,58.810307,0.0,1014.8,7.7879906,213.6901,340.0,27.62,10,1,7,False
2023-07-25 11:00:00-07:00,29.703001,47.32898,0.0,1014.4,6.989936,214.50858,440.0,27.62,11,1,7,False
2023-07-25 12:00:00-07:00,32.802998,38.679157,0.0,1014.0,10.30883,204.77512,520.0,27.62,12,1,7,False
2023-07-25 13:00:00-07:00,34.753,33.280888,0.0,1013.5,13.830749,218.65984,630.0,27.62,13,1,7,False
2023-07-25 14:00:00-07:00,35.703,28.868391,0.0,1013.1,16.80857,226.73567,695.0,27.62,14,1,7,False
2023-07-25 15:00:00-07:00,35.453,27.885221,0.0,1012.5,19.586119,233.97253,540.0,27.62,15,1,7,False
2023-07-25 16:00:00-07:00,34.352997,30.122475,0.0,1012.1,20.304129,232.92683,550.0,27.62,16,1,7,False
2023-07-25 17:00:00-07:00,32.203,34.20454,0.0,1011.7,18.079027,234.7275,410.0,27.62,17,1,7,False
2023-07-25 18:00:00-07:00,30.453001,38.52472,0.0,1011.5,16.641972,231.14662,335.0,27.62,18,1,7,False
2023-07-25 19:00:00-07:00,27.603,48.136574,0.0,1011.8,14.512064,223.99501,245.0,27.62,19,1,7,False
2023-07-25 20:00:00-07:00,25.153,58.538124,0.0,1012.3,9.983106,205.64096,160.0,27.62,20,1,7,False
2023-07-25 21:00:00-07:00,23.903,64.912895,0.0,1012.7,7.771331,193.39252,120.0,27.62,21,1,7,False
2023-07-25 22:00:00-07:00,23.153,68.34684,0.0,1013.1,6.849467,176.98727,95.0,27.62,22,1,7,False
2023-07-25 23:00:00-07:00,22.603,69.77209,0.0,1013.3,6.6185193,157.61983,85.0,27.62,23,1,7,False
2023-07-26 00:00:00-07:00,22.453001,69.5222,0.0,1013.3,4.379589,170.53775,75.0,27.9,0,2,7,False
2023-07-26 01:00:00-07:00,22.053,71.009514,0.0,1013.5,4.452954,165.96373,65.0,27.9,1,2,7,False
2023-07-26 02:00:00-07:00,21.503,73.20253,0.0,1013.3,3.8939953,146.3099,55.0,27.9,2,2,7,False
2023-07-26 03:00:00-07:00,20.803,77.14778,0.0,1013.2,3.2599385,173.6599,70.0,27.9,3,2,7,False
2023-07-26 04:00:00-07:00,20.103,82.100525,0.0,1013.1,2.9024127,187.12492,55.0,27.9,4,2,7,False
2023-07-26 05:00:00-07:00,19.703001,79.9878,0.0,1012.8,3.319036,167.4712,35.0,27.9,5,2,7,False
2023-07-26 06:00:00-07:00,19.203001,83.04082,0.0,1013.3,4.3498964,155.55606,30.0,27.9,6,2,7,False
2023-07-26 07:00:00-07:00,19.753,83.105736,0.0,1013.7,5.3999996,126.86998,45.0,27.9,7,2,7,False
2023-07-26 08:00:00-07:00,21.953001,74.449875,0.0,1013.8,4.6938257,147.52882,140.0,27.9,8,2,7,False
2023-07-26 09:00:00-07:00,24.703001,62.2673,0.0,1013.8,5.506941,168.69011,250.0,27.9,9,2,7,False
2023-07-26 10:00:00-07:00,28.303,46.955387,0.0,1013.3,5.937272,165.96373,365.0,27.9,10,2,7,False
2023-07-26 11:00:00-07:00,32.253,33.99797,0.0,1013.0,7.5685663,182.72626,490.0,27.9,11,2,7,False
2023-07-26 12:00:00-07:00,34.602997,29.040926,0.0,1012.9,12.245293,204.30453,620.0,27.9,12,2,7,False
2023-07-26 13:00:00-07:00,35.503,27.539276,0.0,1012.5,15.778516,214.77791,720.0,27.9,13,2,7,False
2023-07-26 14:00:00-07:00,35.953,23.728094,0.0,1012.0,18.59845,227.35333,765.0,27.9,14,2,7,False
2023-07-26 15:00:00-07:00,35.403,25.028017,0.0,1011.6,20.018072,232.3057,640.0,27.9,15,2,7,False
2023-07-26 16:00:00-07:00,34.903,25.730341,0.0,1011.0,20.188908,230.06367,610.0,27.9,16,2,7,False
2023-07-26 17:00:00-07:00,32.753,28.076357,0.0,1010.7,19.406637,229.51407,520.0,27.9,17,2,7,False
2023-07-26 18:00:00-07:00,31.603,31.683533,0.0,1010.1,16.92383,231.91118,400.0,27.9,18,2,7,False
2023-07-26 19:00:00-07:00,29.403,40.65881,0.0,1010.3,14.291592,229.08571,280.0,27.9,19,2,7,False
2023-07-26 20:00:00-07:00,26.403,52.989597,0.0,1010.8,10.308831,192.09474,170.0,27.9,20,2,7,False
2023-07-26 21:00:00-07:00,24.603,58.96919,0.0,1011.6,9.021574,151.38963,135.0,27.9,21,2,7,False
2023-07-26 22:00:00-07:00,23.403,62.372787,0.0,1012.1,9.19939,149.42085,130.0,27.9,22,2,7,False
2023-07-26 23:00:00-07:00,22.353,65.41403,0.0,1012.3,7.968939,161.56496,125.0,27.9,23,2,7,False
2023-07-27 00:00:00-07:00,22.103,66.41717,0.0,1012.5,5.6233797,140.19447,105.0,27.92,0,3,7,False
2023-07-27 01:00:00-07:00,21.853,68.52522,0.0,1012.5,3.8939953,146.3099,80.0,27.92,1,3,7,False
2023-07-27 02:00:00-07:00,21.053,78.66625,0.0,1012.1,1.4399999,180.0,55.0,27.92,2,3,7,False
2023-07-27 03:00:00-07:00,20.703001,74.95368,0.0,1011.6,0.0,270.0,65.0,27.92,3,3,7,False
2023-07-27 04:00:00-07:00,20.103,79.282455,0.0,1011.4,1.609969,243.43501,40.0,27.92,4,3,7,False
2023-07-27 05:00:00-07:00,19.603,86.03562,0.0,1011.4,4.73506,188.74608,30.0,27.92,5,3,7,False
2023-07-27 06:00:00-07:00,18.853,92.45561,0.0,1012.2,4.73506,171.25392,30.0,27.92,6,3,7,False
2023-07-27 07:00:00-07:00,19.153,90.45571,0.0,1012.4,1.484318,75.96373,45.0,27.92,7,3,7,False
2023-07-27 08:00:00-07:00,21.303,76.252266,0.0,1012.9,0.71999997,360.0,140.0,27.92,8,3,7,False
2023-07-27 09:00:00-07:00,24.453001,55.45093,0.0,1012.9,1.484318,104.03627,265.0,27.92,9,3,7,False
2023-07-27 10:00:00-07:00,27.853,42.9323,0.0,1013.0,5.1165614,140.71062,375.0,27.92,10,3,7,False
2023-07-27 11:00:00-07:00,30.603,38.815247,0.0,1012.9,8.891344,158.62932,475.0,27.92,11,3,7,False
2023-07-27 12:00:00-07:00,33.153,32.52659,0.0,1012.6,9.746631,175.76369,590.0,27.92,12,3,7,False
2023-07-27 13:00:00-07:00,35.203,27.90903,0.0,1012.0,11.753877,207.3498,650.0,27.92,13,3,7,False
2023-07-27 14:00:00-07:00,35.852997,27.100607,0.0,1011.2,16.055355,222.27362,685.0,27.92,14,3,7,False
2023-07-27 15:00:00-07:00,35.503,25.38464,0.0,1010.8,18.626305,228.91835,590.0,27.92,15,3,7,False
2023-07-27 16:00:00-07:00,35.153,24.39406,0.0,1010.2,18.668005,230.4774,560.0,27.92,16,3,7,False
2023-07-27 17:00:00-07:00,31.553,35.03216,0.0,1010.3,18.391737,229.76372,450.0,27.92,17,3,7,False
2023-07-27 18:00:00-07:00,30.253,38.59367,0.0,1010.3,15.683774,211.86594,345.0,27.92,18,3,7,False
2023-07-27 19:00:00-07:00,27.803,47.882652,0.0,1011.1,14.003029,197.96924,275.0,27.92,19,3,7,False
2023-07-27 20:00:00-07:00,25.503,55.889484,0.0,1011.7,11.013882,191.30989,220.0,27.92,20,3,7,False
2023-07-27 21:00:00-07:00,23.753,61.266575,0.0,1012.1,9.47012,188.74608,180.0,27.92,21,3,7,False
2023-07-27 22:00:00-07:00,22.503,64.40629,0.0,1012.3,10.636766,156.0375,160.0,27.92,22,3,7,False
2023-07-27 23:00:00-07:00,21.203001,75.75433,0.0,1012.6,10.009036,142.3057,140.0,27.92,23,3,7,False
2023-07-28 00:00:00-07:00,20.453001,82.403694,0.0,1012.6,7.8954163,136.8476,130.0,27.11,0,4,7,False
2023-07-28 01:00:00-07:00,20.153,83.68012,0.0,1012.5,4.6938252,85.60138,120.0,27.11,1,4,7,False
2023-07-28 02:00:00-07:00,20.003,84.19385,0.0,1011.9,0.8049845,63.435013,75.0,27.11,2,4,7,False
2023-07-28 03:00:00-07:00,19.353,87.659706,0.0,1011.4,1.9386592,201.80147,80.0,27.11,3,4,7,False
2023-07-28 04:00:00-07:00,18.703001,91.5755,0.0,1011.7,2.1897945,170.53775,65.0,27.11,4,4,7,False
